id,word,polarity,joy,fear,sadness,anger,surprise,disgust
629,fã©cond,positive,0,0,0,0,0,0
630,feign,negative,0,0,0,0,0,1
631,fã©minin,positive,0,0,0,0,0,0
632,fermi,positive,0,0,0,0,0,0
633,fermoir,positive,0,0,0,0,0,0
634,fervent,positive,0,0,0,0,0,0
635,ferveur,positive,1,0,0,0,0,0
636,festin,positive,1,0,0,0,0,0
637,festif,positive,1,0,0,0,0,0
638,feutr,positive,0,0,0,0,0,0
639,fidã¨l,positive,0,0,0,0,0,0
640,fi,positive,0,0,0,0,0,0
641,fiã©vreux,negative,0,1,0,0,0,0
642,figur,positive,0,0,0,0,0,0
643,filandr,negative,0,0,0,0,0,1
644,fin,negative,0,1,1,0,0,0
645,flatteur,positive,1,0,0,0,0,0
646,flot,negative,0,1,0,0,1,0
647,folle|fou,negative,0,1,0,1,1,1
648,folle|fou de joi,positive,1,0,0,0,0,0
649,folle|fou furi,negative,0,1,0,1,0,1
650,fonceur,positive,0,0,0,0,0,0
651,fonctionnel,positive,0,0,0,0,0,0
652,fondateur,positive,0,0,0,0,0,0
653,forc,negative,0,1,0,0,0,0
654,forcã©ment,positive,0,0,0,0,0,0
655,foreur,negative,0,1,0,1,0,0
656,format,positive,0,0,0,0,0,0
657,formateur,positive,0,0,0,0,0,0
658,form,positive,0,0,0,0,0,0
659,fort,positive,0,0,0,0,0,0
660,forteress,positive,0,0,0,0,0,0
661,fouill,negative,0,0,0,1,0,1
662,fouineur,negative,0,0,0,1,0,1
663,fourgonnet,positive,0,0,0,0,0,0
664,fragment,negative,0,0,1,0,0,0
665,franc,positive,0,0,0,0,1,0
666,fraternel,positive,0,0,0,0,0,0
667,fraudul,negative,0,0,0,1,0,1
668,frimeur,negative,0,0,0,1,0,0
669,frisson,negative,0,1,0,0,0,0
670,froid,negative,0,0,1,1,0,0
671,fructueux,positive,1,0,0,0,0,0
672,fruit de l imagin,positive,0,0,0,0,0,0
673,fugit,negative,0,1,1,1,0,1
674,fugueur,negative,0,1,1,0,0,0
675,fumeur|fum,negative,0,0,0,0,0,1
676,fur,negative,0,1,1,1,0,0
677,furieux,negative,0,0,0,1,0,1
678,furtif,negative,0,1,0,0,1,0
679,futã©,negative,1,0,0,0,0,0
680,gadou,negative,0,0,0,0,0,1
681,gagn,positive,0,0,0,0,1,0
682,gain,positive,0,0,0,0,1,0
683,gamin,positive,0,0,0,1,0,0
684,gar,positive,0,0,0,0,0,0
685,gardien,positive,0,0,0,0,0,0
686,garn,negative,0,0,0,1,0,0
687,gaspilleur,negative,0,0,1,1,0,1
688,gazouill,positive,1,0,0,0,0,0
689,gã©ant,negative,0,1,0,0,0,1
690,gã©latin,negative,0,0,0,0,0,1
691,gemm,positive,1,0,0,0,0,0
692,gãªner,negative,0,1,0,0,0,0
693,gã©nã©ralis,positive,0,0,0,0,0,0
694,gã©nã©rateur|gã©nã©r,positive,0,0,0,0,0,0
695,gã©nã©reux,positive,0,0,0,0,0,0
696,genr,positive,0,0,0,0,0,0
697,girond,positive,0,0,0,0,0,0
698,gitan,negative,0,0,0,0,0,1
699,glaã§ag,positive,0,0,0,0,0,0
700,glauqu,negative,0,1,1,0,0,1
701,globalitã©,positive,0,0,0,0,0,0
702,glum,positive,0,0,0,0,0,0
703,gouss,positive,0,0,0,0,0,0
704,gracieux,positive,0,0,0,0,0,0
705,graduel,positive,0,0,0,0,0,0
706,grain,positive,0,0,0,0,0,0
707,graisseur|graiss,negative,0,0,0,0,0,1
708,grand sall,positive,0,0,0,0,0,0
709,granul,negative,0,0,0,0,0,1
710,gras,negative,0,0,0,0,0,1
711,gravat,negative,0,1,1,0,0,0
712,gravel,negative,0,0,0,0,0,1
713,graveur,positive,0,0,0,0,0,0
714,grincheux,negative,0,0,1,1,0,0
715,grison,negative,0,0,1,0,0,1
716,grizzly,negative,0,1,0,0,0,0
717,grossi,negative,0,0,0,0,0,1
718,grossiã¨retã©,negative,0,0,0,1,0,1
719,guenill,negative,0,0,1,0,0,1
720,guã©riss,positive,0,0,0,0,0,0
721,guerri,negative,0,1,0,1,0,0
722,habit,positive,0,0,0,0,0,0
723,hab,positive,0,0,0,0,0,0
724,habitu,positive,0,0,0,0,0,0
725,habituel,positive,0,0,0,0,0,0
726,haillon,negative,0,0,1,0,0,1
727,hain,negative,0,0,0,1,0,1
728,handicap,negative,0,1,1,0,0,0
729,hant,negative,0,1,1,0,0,0
730,harmoni,positive,0,0,0,0,0,0
731,harnach,negative,0,1,1,0,0,0
732,hã¢tif,negative,0,0,0,1,0,0
733,haut,negative,0,0,0,0,0,0
734,herbeux,negative,0,0,0,0,0,0
735,hã©ritag,positive,0,0,0,0,0,0
736,heureux,positive,1,0,0,0,0,0
737,hideux,negative,0,1,1,0,0,1
738,historien,positive,0,0,0,0,0,0
739,homosexuel,negative,0,1,0,0,0,0
740,honteux,negative,0,1,1,1,0,1
741,horribl,negative,0,1,0,0,0,1
742,hors pair,positive,0,1,0,0,0,0
743,hostilitã©,negative,0,0,0,1,0,1
744,houleux,negative,0,1,0,1,0,0
745,hystã©riqu,negative,0,1,0,1,0,0
746,idiot,negative,0,0,0,1,0,1
747,ignifug,positive,0,0,0,0,0,0
748,illettrã©,negative,0,0,1,0,0,1
749,illimit,positive,0,0,0,0,0,0
750,illustr,positive,0,0,0,0,0,0
751,imaginatif|imagin,positive,0,0,0,0,0,0
752,imbã©cil,negative,0,0,0,1,0,1
753,imit,negative,0,0,0,1,0,1
754,immaculã©,positive,0,0,0,0,0,0
755,immatã©riel,negative,0,0,1,0,0,0
756,immens,positive,0,0,0,0,0,0
757,immigr,negative,0,1,1,0,0,0
758,immigr,negative,0,1,1,0,0,0
759,immond,negative,0,1,1,1,0,1
760,immortel|immortel,positive,0,0,0,0,0,0
761,impens,negative,0,1,0,0,0,1
762,impã©rat,negative,0,0,0,0,0,0
763,impersonnel,negative,0,0,1,0,0,0
764,impitoi,negative,0,1,0,1,0,0
765,importun,negative,0,0,0,1,0,1
766,imprã©cis,negative,0,1,1,0,0,0
767,imprã©vu,negative,0,0,0,0,1,0
768,improduct,negative,0,0,1,1,0,0
769,inact,negative,0,0,1,0,0,0
770,inadã©quat,negative,0,0,1,0,0,0
771,inattendu,negative,0,0,0,0,1,0
772,inattent,negative,0,1,1,0,0,0
773,incalcul,negative,0,0,0,0,0,0
774,incendie criminel,negative,0,1,0,1,0,0
775,incendie de forãªt,negative,0,1,1,0,1,0
776,incestu,negative,0,1,1,0,0,1
777,incis,negative,0,0,1,1,0,0
778,inclur,positive,0,0,0,0,0,0
779,incohã©rent,negative,0,1,0,0,0,0
780,incompar,positive,0,0,0,0,0,0
781,incompã©tent,negative,0,0,1,0,0,0
782,incomprã©hensibl,negative,0,0,1,0,0,0
783,inconcev,negative,0,1,0,1,0,1
784,inconnu|inconnu,negative,0,1,0,0,0,0
785,inconscient,negative,0,1,0,0,0,0
786,inconven,negative,0,0,0,1,0,1
787,indã©cent,negative,0,0,0,0,0,1
788,indic,negative,0,0,0,0,0,0
789,indiqu,positive,0,0,0,0,0,0
790,indiqu,positive,0,0,0,0,0,0
791,indigent,negative,0,1,1,0,0,0
792,indiscret,negative,0,0,0,1,0,1
793,indomptã©,negative,0,0,0,1,0,0
794,industrie de le pãªch,positive,0,0,0,0,0,0
795,industri,positive,0,0,0,0,0,0
796,inã©branl,positive,0,0,0,0,0,0
797,inã©luct,negative,0,1,1,0,0,0
798,inexplic,negative,0,0,1,0,0,0
799,inextensibl,negative,0,0,0,0,0,0
800,infã¢me,negative,0,1,1,1,1,1
801,infect,negative,0,1,0,1,0,1
802,infecti,negative,0,1,1,0,0,1
803,infã©rieur,negative,0,1,1,1,0,0
804,infertil,negative,0,0,1,0,0,0
805,infiltr,negative,0,0,0,0,0,1
806,inflexibl,negative,0,0,0,1,0,0
807,influenã§,negative,0,0,0,0,0,0
808,inform,positive,0,0,0,0,0,0
809,infract,negative,0,1,1,1,0,1
810,ingã©nieux,positive,0,0,0,0,0,0
811,inhabituel,negative,0,0,0,0,1,0
812,inhospitali,negative,0,1,1,0,0,0
813,initi,positive,0,0,0,0,0,0
814,initi,positive,0,0,0,0,0,0
815,injustifi,negative,0,0,1,1,0,1
816,innocent,positive,0,0,0,0,0,0
817,inoffens,positive,0,0,0,0,0,0
818,inquiet,negative,0,1,1,0,0,0
819,inquisiteur,negative,0,1,1,1,1,0
820,insensibl,negative,0,0,1,0,0,1
821,insidi,negative,0,1,0,1,0,1
822,insolit,negative,0,0,0,0,1,0
823,insouci,negative,0,0,1,1,0,1
824,insouten,negative,0,1,1,0,0,1
825,inspecteur,positive,0,0,0,0,0,0
826,instinct,positive,0,1,0,1,0,1
827,instruct,positive,0,0,0,0,0,0
828,instructric,positive,0,0,0,0,0,0
829,instruir,positive,0,0,0,0,0,0
830,insurg,negative,0,0,0,1,0,0
831,intellectuel,positive,0,0,0,0,0,0
832,intenter un procã¨s ã ,negative,0,0,1,1,0,0
833,intentionnel,negative,0,0,0,1,0,0
834,intermin,negative,0,1,1,1,0,0
835,interrog,negative,0,1,0,0,0,0
836,interrompr,negative,0,0,1,1,1,0
837,interrupt,negative,0,0,1,0,1,0
838,intervieweur,positive,0,1,0,0,0,0
839,intim,positive,0,0,0,0,0,0
840,introduct,positive,0,0,0,0,0,0
841,introspect,positive,0,0,0,0,0,0
842,introvert,negative,0,1,1,0,0,0
843,intrus,negative,0,1,0,1,1,0
844,intrus,negative,0,1,1,1,1,0
845,intrus,negative,0,1,0,1,1,1
846,intuit,positive,0,0,0,0,0,0
847,inutilisã©,negative,0,0,1,0,0,0
848,invari,positive,0,0,0,0,0,0
849,invent,positive,1,0,0,0,0,0
850,inventeur,positive,0,0,0,0,0,0
851,investig,positive,0,0,0,0,0,0
852,irrationnel,negative,0,1,0,0,0,1
853,irrã©el,negative,0,1,1,0,1,0
854,irrã©flã©chi,negative,0,1,0,1,1,0
855,irrã©guli,negative,0,1,1,1,0,0
856,irrespectu,negative,0,1,1,1,0,1
857,irrã©vã©renci,negative,0,0,0,1,0,1
858,isol,negative,0,0,1,0,0,0
859,itã©rat,positive,0,0,0,0,0,0
860,jad,positive,0,0,0,0,0,0
861,japp,negative,0,1,0,1,1,0
862,jet,negative,0,1,0,1,0,0
863,jeu de hasard,positive,0,0,0,0,0,0
864,joailli,positive,0,0,0,0,0,0
865,jovial,positive,1,0,0,0,0,0
866,joyeux,positive,0,0,0,0,1,0
867,joyeux,positive,1,0,0,0,0,0
868,judici,positive,0,0,0,0,0,0
869,jumel,positive,0,0,0,0,0,0
870,kidnapp,negative,0,1,1,1,1,0
871,le plus intim,positive,0,0,0,0,0,0
872,le plus secret,positive,0,0,0,0,0,0
873,labori,negative,0,0,1,0,0,0
874,laineur|lain,positive,0,0,0,0,0,0
875,laisser sans surveil,negative,0,1,1,0,0,0
876,laiter,positive,0,0,0,0,0,0
877,laiteux,positive,0,0,0,0,0,0
878,lam,positive,0,1,0,0,0,0
879,lamel,positive,0,0,0,0,0,0
880,lament,negative,0,1,1,1,0,1
881,lascif,negative,0,0,0,0,0,1
882,las,negative,0,0,1,0,0,0
883,latã©ral,positive,0,0,0,0,0,0
884,latã©ral,negative,0,0,0,0,0,0
885,laurã©at,positive,0,0,0,0,0,0
886,laxat,negative,0,1,0,0,0,1
887,lã©ger,positive,0,0,0,0,0,0
888,lã©gislat,positive,0,0,0,0,0,0
889,lã©gislateur,positive,0,0,0,0,0,0
890,leurr,negative,0,1,0,0,1,0
891,libã©ral,positive,0,0,0,0,0,0
892,libidin,positive,1,0,0,0,0,0
893,licenci,negative,0,1,1,1,0,0
894,ligneux,positive,0,0,0,0,0,0
895,limit,negative,0,1,1,0,0,0
896,limit,negative,0,0,0,0,0,0
897,limitroph,positive,0,0,0,0,0,0
898,lit de bã©bã©,positive,0,0,0,0,0,0
899,lit cag,positive,0,0,0,0,0,0
900,litigi,negative,0,1,0,1,0,1
901,locut,positive,0,0,0,0,0,0
902,locuteur,positive,0,0,0,0,0,0
903,log,positive,0,0,0,0,0,0
904,longu,positive,0,0,0,0,0,0
905,louabl,positive,0,0,0,0,1,0
906,lourd,negative,0,0,1,1,0,0
907,loyal,positive,0,0,0,0,0,0
908,loyautã©,positive,0,0,0,0,0,0
909,lucrat,positive,1,0,0,0,0,0
910,lueur vacill,negative,0,1,0,0,1,0
911,lumiã¨re ã©blou,negative,0,1,0,1,0,0
912,lumin,positive,1,0,0,0,0,0
913,lunat,negative,0,0,0,0,1,0
914,lustr,positive,0,0,0,0,0,0
915,lutteur,negative,0,1,0,1,0,0
916,luxueux,positive,1,0,0,0,0,0
917,magicien,positive,0,0,0,0,1,0
918,magnitud,positive,0,0,0,0,0,0
919,maã®tris,positive,0,0,0,0,1,0
920,majestã©,positive,1,0,0,0,0,0
921,majestu,positive,0,0,0,0,1,0
922,malad,negative,0,1,1,0,0,0
923,malad,negative,0,0,1,0,0,1
924,maladroit,negative,0,1,0,0,0,1
925,malavisã©,negative,0,0,0,0,0,1
926,malchanc,negative,0,1,1,1,0,1
927,malheur,negative,0,0,1,1,0,1
928,malign,negative,0,1,1,1,0,0
929,mallã©abl,positive,0,0,0,0,0,0
930,malpropr,negative,0,0,0,0,0,1
931,malveil,negative,0,0,0,1,0,0
932,maniabl,positive,0,0,0,0,0,0
933,maniã¨r,negative,0,0,0,1,0,1
934,manifest,positive,0,0,0,0,0,0
935,manifest,positive,0,1,0,0,0,0
936,manuel,positive,0,0,0,0,0,0
937,mar,negative,0,1,0,0,0,1
938,marchand,positive,0,0,0,0,0,0
939,marchand de fruit et lã©gum,positive,0,0,0,0,0,0
940,marcheur,positive,0,0,0,0,0,0
941,marã©cag,negative,0,1,1,0,0,1
942,marã©cag,negative,0,1,0,0,0,1
943,marginal,negative,0,0,1,0,0,0
944,marieur,positive,0,0,0,0,0,0
945,marinad,negative,0,1,0,0,0,0
946,marmon,negative,0,1,1,1,0,0
947,martyr|martyr,negative,0,1,1,0,0,0
948,masculinitã©,positive,0,0,0,0,0,0
949,matel,positive,0,0,0,0,0,0
950,matelassag,positive,0,0,0,0,0,0
951,matã©riel,positive,0,0,0,0,0,0
952,maternel,positive,0,0,0,0,0,0
953,mathã©maticien,positive,0,0,0,0,0,0
954,matiã¨re visqu,negative,0,0,0,0,0,1
955,maudir,negative,0,0,0,1,0,0
956,maussad,negative,0,1,1,0,0,0
957,maximum,positive,0,0,0,0,0,0
958,mec,negative,0,0,0,0,0,0
959,mã©canicien,positive,0,0,0,0,0,0
960,mã©canism,positive,0,0,0,0,0,0
961,mã©connaã®tr,negative,0,0,1,0,0,0
962,mã©diateur|mã©di,positive,0,0,0,0,0,0
963,mã©diterranã©en,positive,0,0,0,0,0,0
964,mã©lancol,negative,0,0,1,0,0,0
965,mã©lang,positive,0,0,0,0,0,0
966,mã©lodieux,positive,0,0,0,0,0,0
967,mendi,negative,0,0,1,0,0,0
968,menstruat,negative,0,0,0,0,0,0
969,menstruel,positive,0,0,0,0,0,0
970,menteur,negative,0,0,0,1,0,1
971,menu,positive,0,0,0,0,0,0
972,mã©prendr,negative,0,0,0,1,0,1
973,mã©prisabl,negative,0,0,0,1,0,1
974,mercuriel,negative,0,1,0,1,1,0
975,mã©rit,positive,0,0,0,0,0,0
976,merveil,positive,0,0,0,0,1,0
977,messag,positive,0,0,0,0,0,0
978,mã©ticul,negative,0,1,1,0,0,1
979,mã©ti,positive,0,0,0,0,0,0
980,mettre en libertã© conditionnel,positive,0,0,0,0,0,0
981,meulag,negative,0,0,0,1,0,1
982,meurtrier|meurtriã¨r,negative,0,1,1,1,1,1
983,milit,negative,0,0,0,1,0,0
984,minc,negative,0,1,1,0,0,0
985,miniatur,negative,0,1,1,0,0,0
986,ministã©riel,positive,0,0,0,0,0,0
987,minuscul,positive,0,0,1,0,0,0
988,minuti,positive,0,0,0,0,0,0
989,miracul,positive,0,0,0,0,1,0
990,misã©ricordi,positive,1,0,0,0,0,0
991,mixtur,negative,0,0,0,0,0,1
992,modã¨l,positive,0,0,0,0,0,0
993,modã©rateur,positive,0,0,0,0,0,0
994,modã©r,positive,0,0,0,0,0,0
995,modest,positive,0,0,1,0,0,0
996,mou,negative,0,0,1,0,0,1
997,montagn,positive,0,0,0,0,0,0
998,mont,positive,0,0,0,0,0,0
999,moqueur,negative,0,0,1,1,0,1
1000,morn,negative,0,0,1,0,0,0
1001,moros,negative,0,0,1,0,0,0
1002,mortel,negative,0,1,1,1,0,1
1003,motocross,negative,0,1,0,1,0,0
1004,mouchard,negative,0,0,0,1,0,0
1005,mouffet,negative,0,0,0,0,0,1
1006,mouss,negative,0,0,0,0,0,1
1007,mousseux,negative,0,0,0,0,0,1
1008,mouv,positive,0,0,0,0,0,0
1009,moyen,positive,0,0,0,0,0,0
1010,muet|muet,negative,0,1,1,0,1,0
1011,mug,negative,0,1,1,1,0,0
1012,musicien,positive,0,0,0,0,0,0
1013,mutuel,positive,0,0,0,0,0,0
1014,mystã©rieux,negative,0,1,0,0,1,0
1015,nain,negative,0,0,0,0,0,0
1016,narquois,negative,0,0,0,1,0,1
1017,narrateur,positive,0,0,0,0,0,0
1018,nausã©eux,negative,0,0,1,0,0,1
1019,navig,positive,0,0,0,0,0,0
1020,nã©buleux,negative,0,1,0,0,0,0
1021,nã©goci,positive,0,0,0,0,0,0
1022,nã©gociateur,positive,0,0,0,0,0,0
1023,nã©gress,negative,0,0,0,1,0,0
1024,neigeux,positive,0,0,0,0,0,0
1025,nã©nã©,negative,0,0,0,0,0,0
1026,nerveux,positive,0,0,0,0,1,0
1027,net,positive,0,0,0,0,0,0
1028,nã©vrosã©,negative,0,1,1,0,0,1
1029,nichon,negative,0,0,0,0,0,0
1030,nobl,negative,0,0,0,0,0,0
1031,nocif,negative,0,1,1,1,0,1
1032,nominã©,positive,0,0,0,0,0,0
1033,nomm,positive,0,0,0,0,0,0
1034,non contraindr,positive,0,0,0,0,0,0
1035,non divulgu,negative,0,1,0,0,0,0
1036,non immatricul,negative,0,1,1,0,0,0
1037,non officiel,negative,0,1,0,0,0,0
1038,non organ,negative,0,0,0,0,0,0
1039,non souhait,negative,0,0,1,0,0,0
1040,non surveil,negative,0,1,0,0,1,0
1041,non tach,positive,0,0,0,0,0,0
1042,non valid,negative,0,0,0,0,0,1
1043,non rã©sident,negative,0,0,0,0,0,0
1044,nonchal,positive,1,0,0,0,0,0
1045,nonchal,negative,1,0,0,0,0,0
1046,non,positive,0,0,0,0,0,0
1047,normat,positive,0,0,0,0,0,0
1048,notionnel,negative,0,0,0,0,0,0
1049,notoriã©tã©,positive,0,0,0,0,0,0
1050,nouveau,positive,0,0,0,0,0,0
1051,nouveau venu|venu,positive,0,1,0,0,1,0
1052,nuageux,negative,0,0,1,0,0,0
1053,nuisibl,negative,0,1,1,1,0,1
1054,nul,negative,0,1,1,0,0,1
1055,nutrit,positive,0,0,0,0,0,0
1056,object,positive,0,0,0,0,0,0
1057,obligatoir,positive,0,0,0,0,0,0
1058,oblig,negative,0,1,0,0,0,0
1059,obscã©nitã©,negative,0,0,0,1,0,1
1060,obsã©quieux,negative,0,1,1,1,0,1
1061,observ,positive,0,0,0,0,0,0
1062,obstã©tricien,positive,0,0,0,0,0,0
1063,occas,positive,0,0,0,0,1,0
1064,occasionnel,positive,0,0,0,0,1,0
1065,occup,positive,0,0,0,0,0,0
1066,odieux,negative,0,1,1,1,0,1
1067,odor,positive,0,0,0,0,0,0
1068,offens,negative,0,1,1,1,1,1
1069,offici,positive,1,0,0,0,0,0
1070,offici,negative,0,1,0,0,0,0
1071,oisif,negative,0,0,1,0,0,1
1072,onctuositã©,positive,0,0,0,0,0,0
1073,onã©reux,negative,0,0,1,0,0,0
1074,onguent,positive,0,0,0,0,0,0
1075,opã©rationnel,positive,0,0,0,0,0,0
1076,opã©rateur,positive,0,0,0,0,0,0
1077,opportun,positive,1,0,0,0,0,0
1078,oppos,negative,0,1,0,1,0,1
1079,oppress,negative,0,1,1,1,0,1
1080,optionnel,positive,0,0,0,0,0,0
1081,orag,negative,0,1,0,1,0,0
1082,orateur,positive,0,0,0,0,0,0
1083,ordinair,negative,0,0,1,0,0,0
1084,organis,positive,0,0,0,0,0,0
1085,organis,positive,0,0,0,0,0,0
1086,orgueil,negative,0,0,0,1,0,1
1087,orphelin|orphelin,negative,0,1,1,0,0,0
1088,ottoman|ottoman,positive,0,0,0,0,0,0
1089,oublieur,negative,0,1,1,0,0,0
1090,ouvri,positive,0,0,0,0,0,0
1091,pã¢lir,negative,0,0,1,0,0,0
1092,palissad,positive,0,0,0,0,0,0
1093,paquet,positive,0,0,0,0,0,0
1094,par intã©rim,positive,0,0,0,0,0,0
1095,par mã©gard,negative,0,1,1,0,1,0
1096,paress,negative,0,0,1,0,0,1
1097,parieur,negative,0,1,0,0,1,0
1098,parm,positive,0,0,0,0,0,0
1099,part,positive,0,0,0,0,0,0
1100,particul,positive,0,0,0,0,0,0
1101,particuli,negative,0,1,0,0,1,0
1102,partisan,positive,0,0,0,0,0,0
1103,parven,negative,0,0,0,0,0,1
1104,pas le moindr,negative,0,0,0,0,0,0
1105,passag,positive,0,0,1,0,1,0
1106,passif,negative,0,1,1,0,0,0
1107,pastill,positive,0,0,0,0,0,0
1108,pã¢tã©e,negative,0,0,0,0,0,1
1109,paternel,positive,0,0,0,0,0,0
1110,patron|patron,positive,0,0,0,0,0,0
1111,paus,negative,0,0,0,0,0,0
1112,payeur,positive,0,0,0,0,0,0
1113,paysan,negative,0,0,0,0,0,0
1114,pã©cheress,negative,0,1,1,1,0,1
1115,pein,negative,0,0,1,0,0,0
1116,pã©jorat,negative,0,1,1,1,0,1
1117,pendant ce temp,positive,0,0,0,0,0,0
1118,pender,positive,0,0,0,0,0,0
1119,pã©nibl,negative,0,0,1,0,0,0
1120,penseur,positive,0,0,0,0,0,0
1121,pensif,positive,0,0,1,0,0,0
1122,pã¨re,positive,0,0,0,0,0,0
1123,pã¨re fouettard,negative,0,1,1,1,0,0
1124,perforateur|perfor,negative,0,1,0,1,0,0
1125,pã©rilleux,negative,0,1,1,0,0,0
1126,pã©rim,negative,0,0,1,0,0,1
1127,permanent,positive,0,0,0,0,0,0
1128,permettr,positive,0,0,0,0,0,0
1129,permiss,positive,0,0,0,0,0,0
1130,pernici,negative,0,1,1,1,0,0
1131,perpã©tuel,positive,0,0,0,0,0,0
1132,persist,positive,0,0,0,0,0,0
1133,personne sond,positive,0,0,0,0,0,0
1134,perspicac,positive,0,0,0,0,0,0
1135,persuas,positive,0,0,0,0,0,0
1136,pertinent,positive,0,0,0,0,0,0
1137,perver,negative,0,1,0,1,0,1
1138,pes,negative,0,0,1,0,0,0
1139,pet,negative,0,0,0,0,0,1
1140,pã©till,positive,1,0,0,0,0,0
1141,pã©trifi,negative,0,1,0,0,1,0
1142,pã©trin,negative,0,1,1,0,0,1
1143,peu commun,negative,0,0,0,0,0,0
1144,peu ã©quit,negative,0,0,1,1,0,0
1145,peu recommand,negative,0,1,0,1,0,1
1146,peu scrupul,negative,0,0,0,1,0,1
1147,peu sã©duir,negative,0,0,1,0,0,1
1148,peureux,negative,0,1,1,1,0,1
1149,pharmacien,positive,0,0,0,0,0,0
1150,phã©nomã©nal,positive,0,0,0,0,1,0
1151,photo,positive,0,0,0,0,1,0
1152,photocop,positive,0,0,0,0,0,0
1153,physicien,positive,0,0,0,0,0,0
1154,physiqu,positive,0,0,0,0,0,0
1155,pierreuse|pierr,negative,0,1,0,0,0,0
1156,piã©ton,positive,0,0,0,0,0,0
1157,pieux,positive,0,0,1,0,0,1
1158,pigeonni,positive,0,0,0,0,0,0
1159,pilleur,negative,0,1,1,1,0,0
1160,pinailleur,negative,0,0,0,1,0,1
1161,pionni,positive,0,0,0,0,0,0
1162,pitoi,negative,0,0,1,0,0,1
1163,placer en quarantain,negative,0,1,0,0,0,1
1164,plaign,negative,0,0,1,0,0,0
1165,plais,positive,0,0,0,0,1,0
1166,plein ã©tã©,positive,1,0,0,0,0,0
1167,pliabl,positive,0,0,0,0,0,0
1168,plong,positive,0,1,0,0,1,0
1169,plongeur,positive,0,0,0,0,0,0
1170,pluriel,positive,0,0,0,0,0,0
1171,plus fr,positive,0,0,0,0,0,0
1172,plus grand,positive,0,0,0,0,0,0
1173,plus haut,positive,0,0,0,0,0,0
1174,plus potel,negative,0,0,0,0,0,0
1175,plus sã¨ch,positive,0,0,0,0,0,0
1176,pluvieux,negative,0,0,1,0,0,0
1177,poids lourd,positive,0,0,0,0,0,0
1178,poignard,negative,0,1,0,0,0,0
1179,poign,negative,0,1,0,1,1,0
1180,poilu,negative,0,0,0,0,0,1
1181,point,positive,0,0,0,0,0,0
1182,pointill,negative,0,1,1,0,0,1
1183,pol,positive,0,0,0,0,0,0
1184,polic,positive,0,1,0,0,0,0
1185,polici,positive,0,0,0,0,0,0
1186,polisson,negative,0,0,0,1,0,0
1187,politess,positive,0,0,0,0,0,0
1188,pompeur,negative,0,0,0,0,0,1
1189,ponctuel,positive,0,0,0,0,1,0
1190,popul,negative,0,0,0,0,0,0
1191,poreux,negative,0,0,0,0,0,1
1192,porter un coup sec ã ,negative,0,0,0,1,0,0
1193,porteur,positive,0,0,0,0,0,0
1194,position par dã©faut,negative,0,1,1,0,0,1
1195,potel,negative,0,0,0,0,0,1
1196,potentiel,positive,0,0,0,0,1,0
1197,poudreux,negative,0,0,0,0,0,0
1198,poursuivre en justic,negative,0,1,1,1,0,1
1199,pousser ã ,negative,0,1,0,1,0,0
1200,poussiã©r,negative,0,0,0,0,0,1
1201,pragmat,positive,0,0,0,0,0,0
1202,praticien,positive,0,0,0,0,0,0
1203,pratiqu,positive,0,0,0,0,0,0
1204,prã©cieux,positive,1,0,0,0,0,0
1205,prã©cipit,negative,0,1,0,0,1,0
1206,prã©dateur,negative,0,1,0,0,0,0
1207,prã©fã©rentiel,positive,0,0,0,0,0,0
1208,prã©liminair,positive,0,0,0,0,0,0
1209,premi,positive,1,0,0,0,0,0
1210,premier naã®tr,positive,0,0,0,0,0,0
1211,preneur,positive,0,0,0,0,0,0
1212,prã©par,positive,0,0,0,0,0,0
1213,prã©serv,positive,1,0,0,0,0,0
1214,prã©sident,positive,0,0,0,0,0,0
1215,prã©somptueux,negative,0,0,0,1,0,1
1216,prã©tentieux,negative,0,0,0,1,0,1
1217,prã©tention,negative,0,1,0,0,0,0
1218,prãªteur,positive,0,0,0,0,0,0
1219,prã©ventiv,positive,0,0,0,0,0,0
1220,primair,positive,0,0,0,0,0,0
1221,primit,negative,0,0,0,0,0,0
1222,princi,positive,0,0,0,0,1,0
1223,printani,positive,1,0,0,0,0,0
1224,prisonni,negative,0,1,1,1,0,1
1225,prisonnier de guerr,negative,0,1,1,1,0,0
1226,prodigi,positive,0,0,0,0,1,0
1227,product,positive,1,0,0,0,0,0
1228,producteur,positive,0,0,0,0,0,0
1229,proã©minent,positive,0,0,0,0,0,0
1230,proã©minent,positive,0,0,0,0,0,0
1231,professorat,positive,0,0,0,0,0,0
1232,programm,positive,0,0,0,0,0,0
1233,progress,positive,0,0,0,0,0,0
1234,prohibit,negative,0,1,1,1,0,0
1235,promeneur,positive,0,0,0,0,0,0
1236,prometteur,positive,0,0,0,0,0,0
1237,promotionnel,positive,0,0,0,0,0,0
1238,promoteur,positive,0,0,0,0,0,0
1239,prompt,negative,0,0,0,0,0,0
1240,prophã©tess,positive,0,0,0,0,0,0
1241,proportionnel,positive,0,0,0,0,0,0
1242,propr,positive,0,0,0,0,0,0
1243,protecteur,positive,0,0,0,0,0,0
1244,protest,positive,0,1,0,0,0,0
1245,protubã©r,negative,0,1,0,0,0,1
1246,provincial,negative,0,0,0,0,0,0
1247,provoc,negative,0,0,0,1,0,0
1248,proxã©nã¨t,negative,0,1,0,0,0,1
